,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
165,Tennessee,Cocke County,Census Tract 9202,2723,2452,271,1443,42,269,27,109,0,0,810,23,1528,924,112200.0,853.0,138,934,944,436,0.05628058727569331,0.3809135399673736,0.38499184339314846,0.17781402936378465
166,Tennessee,Cocke County,Census Tract 9203,2216,1990,226,1438,0,0,27,38,0,6,667,40,1604,386,171100.0,808.0,14,517,695,764,0.007035175879396985,0.25979899497487435,0.3492462311557789,0.38391959798994973
167,Tennessee,Cocke County,Census Tract 9204,1110,947,163,751,0,0,0,0,0,0,359,0,721,226,116000.0,613.0,45,232,355,315,0.04751847940865892,0.24498416050686378,0.37486800422386485,0.3326293558606125
168,Tennessee,Cocke County,Census Tract 9205.01,3095,2864,231,1444,0,61,262,76,15,41,1112,84,1539,1325,121400.0,775.0,127,1025,1101,611,0.04434357541899441,0.357891061452514,0.38442737430167595,0.21333798882681565
169,Tennessee,Cocke County,Census Tract 9205.02,2550,2143,407,1926,0,15,37,0,0,0,572,0,2021,122,180800.0,550.0,95,611,870,567,0.04433037797480168,0.2851143257116192,0.4059729351376575,0.2645823611759216
170,Tennessee,Cocke County,Census Tract 9206,2131,1752,379,1592,0,157,62,54,42,0,213,11,1395,357,170700.0,957.0,86,432,706,528,0.04908675799086758,0.2465753424657534,0.4029680365296804,0.3013698630136986
171,Tennessee,Cocke County,Census Tract 9207,2249,1718,531,1521,9,10,0,10,30,0,622,47,1354,364,210200.0,1319.0,138,338,703,539,0.08032596041909197,0.19674039580908032,0.40919674039580906,0.3137369033760186
172,Tennessee,Cocke County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
173,Tennessee,Coffee County,Census Tract 9701,1606,1530,76,1063,11,50,0,0,0,0,482,0,1231,299,171700.0,690.0,36,395,632,467,0.023529411764705882,0.2581699346405229,0.4130718954248366,0.30522875816993467
174,Tennessee,Coffee County,Census Tract 9702.01,1745,1508,237,1273,45,0,0,0,0,0,388,39,1366,142,233400.0,950.0,75,318,378,737,0.04973474801061008,0.21087533156498675,0.2506631299734748,0.4887267904509284
175,Tennessee,Coffee County,Census Tract 9702.02,1969,1762,207,1466,20,243,0,0,0,0,240,0,1229,533,266600.0,995.0,0,498,760,504,0.0,0.282633371169126,0.43132803632236094,0.28603859250851305
176,Tennessee,Coffee County,Census Tract 9703,799,705,94,646,0,0,0,0,0,0,153,0,577,128,242800.0,1594.0,6,183,167,349,0.00851063829787234,0.25957446808510637,0.23687943262411348,0.4950354609929078
177,Tennessee,Coffee County,Census Tract 9704.01,696,567,129,540,0,6,0,0,0,0,150,0,455,112,354800.0,721.0,0,91,210,266,0.0,0.16049382716049382,0.37037037037037035,0.4691358024691358
178,Tennessee,Coffee County,Census Tract 9704.02,2046,1815,231,1586,29,105,19,0,0,0,307,0,1081,734,298400.0,1058.0,71,200,988,556,0.03911845730027548,0.11019283746556474,0.5443526170798898,0.30633608815427
179,Tennessee,Coffee County,Census Tract 9705.01,523,490,33,478,0,11,0,27,0,0,7,0,265,225,240100.0,1011.0,15,243,132,100,0.030612244897959183,0.4959183673469388,0.2693877551020408,0.20408163265306123
180,Tennessee,Coffee County,Census Tract 9705.02,2409,2341,68,1514,188,202,49,178,48,53,177,0,1453,888,241600.0,997.0,58,748,1067,468,0.024775736864587783,0.31952157197778724,0.45578812473302005,0.19991456642460487
181,Tennessee,Coffee County,Census Tract 9706,1762,1655,107,1124,32,157,42,31,0,125,236,15,1038,617,281300.0,852.0,42,581,665,367,0.025377643504531724,0.3510574018126888,0.40181268882175225,0.2217522658610272
182,Tennessee,Coffee County,Census Tract 9707,2000,1763,237,1450,0,0,4,0,0,0,546,0,1505,258,232900.0,877.0,0,504,695,564,0.0,0.28587634713556437,0.3942144072603517,0.31990924560408396
183,Tennessee,Coffee County,Census Tract 9708.01,1971,1699,272,1363,78,89,45,177,58,77,84,0,1088,611,300300.0,862.0,149,454,760,336,0.08769864626250735,0.2672160094173043,0.44732195409064157,0.19776339022954678
184,Tennessee,Coffee County,Census Tract 9708.03,1319,1116,203,1066,36,0,0,0,0,0,217,0,955,161,292400.0,684.0,65,181,519,351,0.05824372759856631,0.16218637992831542,0.4650537634408602,0.31451612903225806
185,Tennessee,Coffee County,Census Tract 9708.04,1576,1477,99,1466,42,22,0,0,0,0,46,0,1263,214,313800.0,830.0,0,284,755,438,0.0,0.1922816519972918,0.5111712931618145,0.2965470548408937
186,Tennessee,Coffee County,Census Tract 9709,2012,1774,238,854,17,69,265,423,90,63,231,0,780,994,111300.0,820.0,232,635,525,382,0.13077790304396844,0.3579481397970688,0.2959413754227734,0.2153325817361894
187,Tennessee,Coffee County,Census Tract 9710.01,557,557,0,257,0,4,54,143,88,11,0,0,162,395,283100.0,920.0,9,243,254,51,0.01615798922800718,0.4362657091561939,0.45601436265709155,0.09156193895870736
188,Tennessee,Coffee County,Census Tract 9710.02,2477,2338,139,2098,0,24,46,66,12,162,69,0,1489,849,205800.0,1085.0,206,699,1104,329,0.08810949529512403,0.29897348160821213,0.4721984602224123,0.1407185628742515
189,Tennessee,Coffee County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
190,Tennessee,Crockett County,Census Tract 9610,934,856,78,764,0,2,0,0,0,0,158,10,666,190,181300.0,959.0,19,291,279,267,0.02219626168224299,0.3399532710280374,0.32593457943925236,0.3119158878504673
191,Tennessee,Crockett County,Census Tract 9611,1737,1529,208,1329,42,94,44,84,0,5,139,0,1022,507,159200.0,773.0,144,359,629,397,0.09417920209287116,0.23479398299542184,0.41137998691955524,0.2596468279921517
192,Tennessee,Crockett County,Census Tract 9612,798,719,79,569,6,35,3,16,0,4,165,0,579,140,157700.0,656.0,59,243,211,206,0.08205841446453407,0.3379694019471488,0.29346314325452016,0.2865090403337969
193,Tennessee,Crockett County,Census Tract 9613,1036,877,159,867,0,0,0,0,0,0,169,0,730,147,101100.0,791.0,50,186,364,277,0.05701254275940707,0.2120866590649943,0.4150513112884835,0.31584948688711517
194,Tennessee,Crockett County,Census Tract 9614,1629,1527,102,1301,28,91,0,12,11,40,146,0,948,579,171300.0,963.0,126,407,637,357,0.0825147347740668,0.26653569089718404,0.4171578258022266,0.2337917485265226
195,Tennessee,Cumberland County,Census Tract 9701.01,2782,2626,156,2119,106,32,0,105,20,136,264,0,2376,250,408600.0,861.0,97,699,1489,341,0.03693830921553694,0.2661843107387662,0.5670220868240671,0.12985529322162986
196,Tennessee,Cumberland County,Census Tract 9701.03,1853,1517,336,1472,173,0,21,34,30,0,123,0,1216,301,257800.0,2079.0,113,486,637,281,0.07448912326961107,0.32036914963744234,0.4199077125906394,0.1852340145023072
197,Tennessee,Cumberland County,Census Tract 9701.04,1856,1679,177,1644,121,10,0,0,0,0,81,0,1546,133,317300.0,1607.0,10,664,851,154,0.005955926146515783,0.395473496128648,0.5068493150684932,0.09172126265634306
198,Tennessee,Cumberland County,Census Tract 9702.01,1956,1948,8,1601,20,62,16,0,0,0,257,0,1716,232,259300.0,793.0,102,464,757,625,0.052361396303901436,0.23819301848049282,0.3886036960985626,0.32084188911704314
199,Tennessee,Cumberland County,Census Tract 9702.02,820,688,132,655,7,0,0,0,0,0,158,0,536,152,348500.0,575.0,11,85,364,228,0.015988372093023256,0.12354651162790697,0.5290697674418605,0.3313953488372093
200,Tennessee,Cumberland County,Census Tract 9703.01,1778,1668,110,1061,0,59,9,0,0,9,640,0,1391,277,169800.0,903.0,0,459,766,443,0.0,0.2751798561151079,0.4592326139088729,0.2655875299760192
201,Tennessee,Cumberland County,Census Tract 9703.02,2173,1782,391,1486,44,19,7,33,0,32,552,0,1504,278,161700.0,888.0,139,502,618,523,0.07800224466891134,0.28170594837261503,0.3468013468013468,0.2934904601571268
202,Tennessee,Cumberland County,Census Tract 9704.01,2384,2289,95,1050,60,172,457,178,199,68,90,110,769,1520,231400.0,778.0,397,848,633,411,0.17343818261249455,0.3704674530362604,0.2765399737876802,0.17955439056356487
203,Tennessee,Cumberland County,Census Tract 9704.02,906,770,136,583,113,51,59,0,0,8,92,0,555,215,281600.0,723.0,0,249,312,209,0.0,0.3233766233766234,0.4051948051948052,0.2714285714285714
204,Tennessee,Cumberland County,Census Tract 9705.01,1675,1534,141,1316,59,68,49,19,0,89,75,0,1083,451,191300.0,977.0,77,321,908,228,0.050195567144719684,0.20925684485006518,0.5919165580182529,0.14863102998696218
205,Tennessee,Cumberland County,Census Tract 9705.02,1825,1603,222,1189,0,132,265,109,24,47,59,0,813,790,201800.0,783.0,181,648,520,254,0.11291328758577666,0.40424204616344356,0.32439176543980036,0.1584529008109794
206,Tennessee,Cumberland County,Census Tract 9706.01,2163,2131,32,2064,0,0,0,17,0,35,47,0,1889,242,272100.0,724.0,0,506,1078,547,0.0,0.23744720788362272,0.5058657907085875,0.25668700140778977
207,Tennessee,Cumberland County,Census Tract 9706.02,2130,1929,201,1858,30,0,29,71,41,0,101,0,1793,136,273800.0,1155.0,72,540,971,346,0.03732503888024884,0.27993779160186627,0.5033696215655781,0.1793675479523069
208,Tennessee,Cumberland County,Census Tract 9706.03,963,837,126,811,12,0,0,0,0,0,140,0,762,75,252900.0,728.0,0,172,346,319,0.0,0.2054958183990442,0.4133811230585424,0.3811230585424134
209,Tennessee,Cumberland County,Census Tract 9707.01,1448,1040,408,1002,5,0,55,0,0,0,326,60,976,64,305100.0,940.0,0,323,476,241,0.0,0.3105769230769231,0.4576923076923077,0.23173076923076924
210,Tennessee,Cumberland County,Census Tract 9707.02,2429,2142,287,1852,54,0,0,0,0,0,461,62,2030,112,172500.0,,99,439,923,681,0.046218487394957986,0.2049486461251167,0.430905695611578,0.3179271708683473
211,Tennessee,Cumberland County,Census Tract 9708,2314,2012,302,1609,9,0,0,35,37,0,624,0,1659,353,191600.0,862.0,82,376,932,622,0.040755467196819085,0.18687872763419483,0.46322067594433397,0.3091451292246521
212,Tennessee,Davidson County,Census Tract 101.03,1122,1042,80,1058,0,0,0,0,0,0,52,12,962,80,386400.0,936.0,0,71,596,375,0.0,0.06813819577735125,0.5719769673704415,0.3598848368522073
213,Tennessee,Davidson County,Census Tract 101.04,1448,1347,101,1342,0,0,0,0,18,0,77,11,1184,163,355300.0,887.0,0,460,403,484,0.0,0.3414996288047513,0.2991833704528582,0.3593170007423905
214,Tennessee,Davidson County,Census Tract 101.05,2175,2060,115,1925,110,125,15,0,0,0,0,0,1650,410,375200.0,1621.0,99,469,886,606,0.048058252427184464,0.22766990291262135,0.4300970873786408,0.2941747572815534
215,Tennessee,Davidson County,Census Tract 101.06,1283,1124,159,1204,9,70,0,0,0,0,0,0,849,275,338600.0,1344.0,75,365,340,344,0.06672597864768683,0.32473309608540923,0.302491103202847,0.30604982206405695
216,Tennessee,Davidson County,Census Tract 102.01,2006,1907,99,1673,24,20,12,82,25,24,146,0,1517,390,407700.0,1679.0,85,541,760,521,0.04457262716308338,0.28369166229680126,0.3985317252228631,0.2732039853172522
217,Tennessee,Davidson County,Census Tract 102.02,1868,1668,200,1425,101,0,13,51,39,98,141,0,1317,351,445400.0,1310.0,38,356,717,557,0.022781774580335732,0.21342925659472423,0.42985611510791366,0.33393285371702636
218,Tennessee,Davidson County,Census Tract 103.01,1986,1915,71,1020,183,31,134,202,131,65,220,0,923,992,354900.0,1242.0,52,767,604,492,0.027154046997389034,0.40052219321148824,0.3154046997389034,0.2569190600522193
219,Tennessee,Davidson County,Census Tract 103.02,962,911,51,498,65,106,43,30,89,123,8,0,453,458,370300.0,1336.0,100,289,366,156,0.10976948408342481,0.3172338090010977,0.40175631174533477,0.1712403951701427
220,Tennessee,Davidson County,Census Tract 103.03,2891,2724,167,872,381,0,68,643,348,571,8,0,1260,1464,274800.0,1497.0,149,965,1186,424,0.05469897209985316,0.3542584434654919,0.4353891336270191,0.15565345080763582
221,Tennessee,Davidson County,Census Tract 104.01,2783,2595,188,1111,301,125,324,240,334,288,60,0,624,1971,283300.0,1391.0,285,1154,509,647,0.10982658959537572,0.44470134874759154,0.19614643545279384,0.24932562620423893
222,Tennessee,Davidson County,Census Tract 104.03,2058,2032,26,445,177,137,61,103,371,724,40,0,339,1693,156600.0,1046.0,620,873,408,131,0.3051181102362205,0.4296259842519685,0.20078740157480315,0.06446850393700787
223,Tennessee,Davidson County,Census Tract 104.04,1036,1026,10,870,0,92,0,0,41,33,0,0,454,572,343400.0,1585.0,46,346,268,366,0.04483430799220273,0.33723196881091616,0.26120857699805067,0.3567251461988304
224,Tennessee,Davidson County,Census Tract 105.01,3068,2817,251,1952,446,0,0,94,0,279,278,19,1685,1132,297700.0,1341.0,204,1087,1207,319,0.0724174653887114,0.3858714944976926,0.42847000354987574,0.11324103656372027
225,Tennessee,Davidson County,Census Tract 105.02,2376,2300,76,1820,197,0,15,48,69,171,56,0,1801,499,362200.0,1378.0,34,615,1255,396,0.014782608695652174,0.2673913043478261,0.5456521739130434,0.17217391304347826
226,Tennessee,Davidson County,Census Tract 106.01,2358,2309,49,1334,301,53,51,74,18,415,112,0,1444,865,339800.0,799.0,343,694,621,651,0.14854915547856215,0.30056301429190124,0.2689475963620615,0.2819402338674751
227,Tennessee,Davidson County,Census Tract 106.02,1405,1278,127,1188,42,65,0,0,12,13,85,0,916,362,261100.0,1340.0,110,318,484,366,0.08607198748043818,0.24882629107981222,0.37871674491392804,0.2863849765258216
228,Tennessee,Davidson County,Census Tract 107.01,2189,2000,189,1339,57,277,8,24,320,164,0,0,844,1156,292400.0,1319.0,94,978,593,335,0.047,0.489,0.2965,0.1675
229,Tennessee,Davidson County,Census Tract 107.02,2031,1726,305,490,27,65,80,160,223,911,75,0,383,1343,264200.0,1313.0,397,799,316,214,0.23001158748551565,0.46292004634994205,0.18308227114716108,0.12398609501738123
230,Tennessee,Davidson County,Census Tract 108.01,2820,2758,62,1177,239,95,218,456,306,329,0,0,1458,1300,257200.0,1418.0,71,1432,874,381,0.02574329224075417,0.5192168237853517,0.31689630166787525,0.13814358230601886
231,Tennessee,Davidson County,Census Tract 108.02,2129,1846,283,1039,167,103,38,205,55,458,64,0,1041,805,397600.0,1879.0,267,633,501,445,0.14463705308775732,0.3429035752979415,0.271397616468039,0.24106175514626219
232,Tennessee,Davidson County,Census Tract 109.01,1685,1589,96,1017,116,32,67,140,7,128,178,0,913,676,378500.0,1160.0,157,485,503,444,0.0988042794210195,0.3052234109502832,0.31655129011957206,0.27942101950912523
233,Tennessee,Davidson County,Census Tract 109.03,3253,2985,268,2106,483,133,0,40,127,350,14,0,1577,1408,323100.0,1231.0,243,1254,1186,302,0.0814070351758794,0.4201005025125628,0.39731993299832497,0.10117252931323283
234,Tennessee,Davidson County,Census Tract 109.04,1457,1298,159,750,92,52,68,181,96,144,74,0,552,746,262100.0,980.0,177,529,336,256,0.13636363636363635,0.40755007704160245,0.2588597842835131,0.19722650231124808
235,Tennessee,Davidson County,Census Tract 110.01,3381,3381,0,1683,128,68,23,14,192,173,1100,0,1601,1780,362500.0,1147.0,153,1604,1097,527,0.04525288376220053,0.47441585329784086,0.32446021887015675,0.15587104406980185
236,Tennessee,Davidson County,Census Tract 110.02,1368,1251,117,890,27,41,114,170,59,63,4,0,763,488,391600.0,1645.0,36,469,528,218,0.02877697841726619,0.3749000799360512,0.42206235011990406,0.17426059152677859
237,Tennessee,Davidson County,Census Tract 111,1835,1667,168,1584,30,155,7,0,49,0,10,0,1332,335,483000.0,1660.0,61,450,874,282,0.03659268146370726,0.2699460107978404,0.5242951409718056,0.16916616676664667
238,Tennessee,Davidson County,Census Tract 112,2506,2323,183,1871,138,241,0,57,0,150,0,49,1653,670,434600.0,1431.0,134,885,891,413,0.057684029272492464,0.3809728798966853,0.3835557468790357,0.17778734395178647
239,Tennessee,Davidson County,Census Tract 113,3096,2745,351,1735,315,121,245,0,0,612,68,0,1438,1307,440200.0,1395.0,396,993,884,472,0.14426229508196722,0.3617486338797814,0.322040072859745,0.17194899817850637
240,Tennessee,Davidson County,Census Tract 114,3101,2826,275,1839,456,188,152,145,132,189,0,0,1573,1253,502300.0,1851.0,210,1164,1122,330,0.07430997876857749,0.4118895966029724,0.3970276008492569,0.11677282377919321
241,Tennessee,Davidson County,Census Tract 115,1916,1901,15,1718,60,138,0,0,0,0,0,0,1436,465,440600.0,1610.0,110,644,893,254,0.057864281956864806,0.3387690689110994,0.46975276170436614,0.13361388742766964
242,Tennessee,Davidson County,Census Tract 116,2426,2249,177,1997,111,225,0,0,32,61,0,0,1736,513,517100.0,2147.0,16,621,1261,351,0.007114273010226767,0.27612272120942644,0.5606936416184971,0.15606936416184972
243,Tennessee,Davidson County,Census Tract 117,2832,2568,264,1643,371,206,61,294,53,204,0,0,1306,1262,620600.0,1774.0,200,886,1068,414,0.0778816199376947,0.34501557632398755,0.4158878504672897,0.16121495327102803
244,Tennessee,Davidson County,Census Tract 118,1376,1232,144,1094,67,145,18,0,12,40,0,0,601,631,601600.0,1648.0,83,331,657,161,0.06737012987012987,0.26866883116883117,0.5332792207792207,0.13068181818181818
245,Tennessee,Davidson County,Census Tract 119,1761,1617,144,373,76,118,151,93,270,680,0,0,345,1272,447000.0,1708.0,287,896,362,72,0.1774891774891775,0.5541125541125541,0.22387136672850957,0.04452690166975881
246,Tennessee,Davidson County,Census Tract 121,1297,1253,44,1110,22,87,12,47,19,0,0,0,942,311,792300.0,1896.0,0,418,694,141,0.0,0.33359936153232245,0.5538707102952913,0.11252992817238627
247,Tennessee,Davidson County,Census Tract 122,1217,1113,104,1074,59,48,28,8,0,0,0,0,852,261,638800.0,2209.0,34,362,507,210,0.030548068283917342,0.3252470799640611,0.4555256064690027,0.18867924528301888
248,Tennessee,Davidson County,Census Tract 126,797,688,109,484,59,41,108,79,0,26,0,0,376,312,473900.0,1459.0,114,267,199,108,0.16569767441860464,0.38808139534883723,0.28924418604651164,0.1569767441860465
249,Tennessee,Davidson County,Census Tract 127.01,2988,2680,308,1857,272,154,16,179,189,321,0,0,1350,1330,309800.0,1300.0,251,1321,793,315,0.09365671641791044,0.492910447761194,0.2958955223880597,0.11753731343283583
250,Tennessee,Davidson County,Census Tract 127.02,1545,1291,254,1011,130,77,0,22,95,122,88,0,847,444,399300.0,1620.0,25,604,528,134,0.019364833462432222,0.4678543764523625,0.40898528272656853,0.10379550735863671
251,Tennessee,Davidson County,Census Tract 128.01,2496,2394,102,1295,334,83,71,227,199,276,11,0,1188,1206,354800.0,660.0,362,864,725,443,0.15121136173767752,0.3609022556390977,0.3028404344193818,0.18504594820384293
252,Tennessee,Davidson County,Census Tract 128.02,1445,1327,118,1230,111,8,0,42,27,0,27,0,913,414,308600.0,1741.0,14,613,499,201,0.010550113036925395,0.4619442351168048,0.3760361718161266,0.15146948003014318
253,Tennessee,Davidson County,Census Tract 130.01,525,457,68,80,37,0,8,2,9,389,0,0,119,338,386100.0,1844.0,24,285,126,22,0.0525164113785558,0.6236323851203501,0.27571115973741794,0.04814004376367615
254,Tennessee,Davidson County,Census Tract 130.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
255,Tennessee,Davidson County,Census Tract 131,1071,966,105,1019,0,0,0,0,0,0,52,0,785,181,399700.0,1272.0,32,165,429,340,0.033126293995859216,0.17080745341614906,0.4440993788819876,0.35196687370600416
256,Tennessee,Davidson County,Census Tract 132.01,1492,1411,81,1034,47,80,90,75,135,22,9,0,1010,401,417400.0,1316.0,29,717,465,200,0.020552799433026223,0.5081502480510276,0.32955350815024803,0.14174344436569808
257,Tennessee,Davidson County,Census Tract 132.02,1861,1757,104,1419,300,10,32,40,14,46,0,0,1180,577,508000.0,1977.0,41,570,975,171,0.02333523050654525,0.3244166192373364,0.5549231644849175,0.09732498577120091
258,Tennessee,Davidson County,Census Tract 133,2783,2650,133,1578,597,95,41,189,90,165,28,0,1536,1114,628700.0,1800.0,97,873,1322,358,0.03660377358490566,0.32943396226415095,0.49886792452830186,0.1350943396226415
259,Tennessee,Davidson County,Census Tract 134,2197,2008,189,1713,151,126,25,70,33,79,0,0,1508,500,840000.0,1750.0,65,656,719,568,0.03237051792828685,0.32669322709163345,0.35806772908366535,0.28286852589641437
260,Tennessee,Davidson County,Census Tract 135,1366,1260,106,495,396,95,49,17,57,239,18,0,618,642,504600.0,1880.0,0,618,589,53,0.0,0.49047619047619045,0.46746031746031746,0.04206349206349207
261,Tennessee,Davidson County,Census Tract 136,2131,2090,41,975,114,108,409,177,50,298,0,0,582,1508,393400.0,880.0,606,914,511,59,0.28995215311004785,0.43732057416267944,0.24449760765550238,0.028229665071770334
262,Tennessee,Davidson County,Census Tract 137.01,2198,2015,183,1192,139,203,18,255,52,339,0,0,742,1273,439400.0,1306.0,271,954,547,243,0.1344913151364764,0.47344913151364765,0.2714640198511166,0.1205955334987593
263,Tennessee,Davidson County,Census Tract 137.02,2546,2098,448,175,117,99,0,49,315,1791,0,0,269,1829,531700.0,1500.0,249,1259,590,0,0.11868446139180172,0.600095328884652,0.2812202097235462,0.0
264,Tennessee,Davidson County,Census Tract 138,798,650,148,516,7,44,154,0,0,77,0,0,274,376,349300.0,1048.0,106,285,182,77,0.16307692307692306,0.43846153846153846,0.28,0.11846153846153847
265,Tennessee,Davidson County,Census Tract 139,856,718,138,535,63,129,91,0,0,38,0,0,289,429,345200.0,1495.0,89,347,198,84,0.12395543175487465,0.4832869080779944,0.2757660167130919,0.116991643454039
266,Tennessee,Davidson County,Census Tract 142,1225,1062,163,175,101,69,171,182,104,388,35,0,196,866,545700.0,807.0,322,556,173,11,0.3032015065913371,0.5235404896421846,0.16290018832391714,0.010357815442561206
267,Tennessee,Davidson County,Census Tract 143,1099,888,211,572,109,134,154,35,2,30,63,0,372,516,358600.0,1085.0,95,479,253,61,0.10698198198198199,0.5394144144144144,0.2849099099099099,0.0686936936936937
268,Tennessee,Davidson County,Census Tract 144,2109,1826,283,74,206,73,21,36,71,1628,0,0,29,1797,422700.0,1930.0,221,1237,328,40,0.12102957283680175,0.6774370208105148,0.1796276013143483,0.02190580503833516
269,Tennessee,Davidson County,Census Tract 148,550,550,0,33,81,0,15,31,289,101,0,0,0,550,,259.0,522,28,0,0,0.9490909090909091,0.05090909090909091,0.0,0.0
270,Tennessee,Davidson County,Census Tract 151,2066,1914,152,1533,127,69,0,130,139,51,17,0,1328,586,355600.0,1584.0,102,662,646,504,0.05329153605015674,0.3458725182863114,0.3375130616509927,0.26332288401253917
271,Tennessee,Davidson County,Census Tract 152,1307,1199,108,902,97,24,172,70,0,42,0,0,796,403,313900.0,1715.0,8,553,471,167,0.006672226855713094,0.46121768140116765,0.39282735613010844,0.13928273561301086
272,Tennessee,Davidson County,Census Tract 153,2906,2709,197,2379,163,114,63,0,16,160,11,0,2184,525,354300.0,1379.0,168,1021,1086,434,0.06201550387596899,0.3768918420081211,0.4008859357696567,0.16020671834625322
273,Tennessee,Davidson County,Census Tract 154.01,2508,2508,0,1807,387,160,31,123,0,0,0,0,1918,590,378300.0,1586.0,35,926,1075,472,0.013955342902711323,0.36921850079744817,0.42862838915470497,0.18819776714513556
274,Tennessee,Davidson County,Census Tract 154.02,2157,1960,197,1645,22,105,0,86,234,65,0,0,1388,572,379300.0,1424.0,7,535,901,517,0.0035714285714285713,0.2729591836734694,0.4596938775510204,0.26377551020408163
275,Tennessee,Davidson County,Census Tract 154.04,1499,1263,236,686,99,41,21,0,74,578,0,0,551,712,299700.0,1381.0,88,560,407,208,0.06967537608867776,0.4433887569279493,0.3222486144101346,0.16468725257323832
276,Tennessee,Davidson County,Census Tract 154.05,2053,1880,173,1169,194,300,26,186,118,7,0,53,1270,610,323800.0,1490.0,67,622,818,373,0.03563829787234043,0.33085106382978724,0.4351063829787234,0.19840425531914893
277,Tennessee,Davidson County,Census Tract 155.01,1984,1812,172,757,118,34,135,188,289,463,0,0,699,1113,424800.0,1687.0,123,759,662,268,0.06788079470198675,0.41887417218543044,0.36534216335540837,0.1479028697571744
278,Tennessee,Davidson County,Census Tract 155.02,2465,2279,186,1591,147,79,27,40,192,389,0,0,1411,868,338700.0,1654.0,109,1015,857,298,0.04782799473453269,0.44537077665642827,0.3760421237384818,0.13075910487055725
279,Tennessee,Davidson County,Census Tract 156.09,3543,3024,519,795,370,55,4,406,869,1044,0,0,817,2207,433300.0,1684.0,182,1617,992,233,0.06018518518518518,0.5347222222222222,0.328042328042328,0.07705026455026455
280,Tennessee,Davidson County,Census Tract 156.13,1602,1485,117,746,31,24,146,330,130,147,48,0,623,862,289500.0,1332.0,49,631,503,302,0.032996632996632996,0.4249158249158249,0.3387205387205387,0.20336700336700336
281,Tennessee,Davidson County,Census Tract 156.14,1636,1560,76,1018,20,34,53,180,136,171,24,0,802,758,304300.0,1702.0,85,482,506,487,0.05448717948717949,0.308974358974359,0.3243589743589744,0.3121794871794872
282,Tennessee,Davidson County,Census Tract 156.15,1776,1677,99,804,151,0,47,45,287,111,310,21,920,757,224100.0,1312.0,40,759,352,526,0.02385211687537269,0.4525939177101968,0.20989862850327967,0.3136553369111509
283,Tennessee,Davidson County,Census Tract 156.17,1204,1180,24,677,327,15,53,124,8,0,0,0,1049,131,290700.0,2159.0,6,278,487,409,0.005084745762711864,0.23559322033898306,0.41271186440677965,0.3466101694915254
284,Tennessee,Davidson County,Census Tract 156.18,3069,2940,129,1973,672,0,12,124,196,45,47,0,2014,926,289800.0,1589.0,110,538,1472,820,0.03741496598639456,0.18299319727891156,0.5006802721088436,0.2789115646258503
285,Tennessee,Davidson County,Census Tract 156.19,2205,2138,67,1792,250,137,26,0,0,0,0,0,1752,386,340400.0,1873.0,15,726,722,675,0.007015902712815715,0.33956969130028064,0.3376987839101964,0.3157156220767072
286,Tennessee,Davidson County,Census Tract 156.20,3220,2790,430,2101,263,111,31,142,197,281,94,0,1437,1353,300700.0,1498.0,144,783,920,943,0.05161290322580645,0.2806451612903226,0.32974910394265233,0.3379928315412186
287,Tennessee,Davidson County,Census Tract 156.22,1604,1458,146,1455,45,46,0,58,0,0,0,0,1037,421,437500.0,2210.0,10,217,782,449,0.006858710562414266,0.14883401920438957,0.5363511659807956,0.30795610425240055
288,Tennessee,Davidson County,Census Tract 156.23,2853,2689,164,1195,497,105,94,224,287,451,0,0,1184,1505,344600.0,1149.0,57,1360,1053,219,0.021197471178876905,0.5057642246188174,0.39159538862030496,0.08144291558200074
289,Tennessee,Davidson County,Census Tract 156.24,2355,2194,161,709,716,15,65,316,346,188,0,0,1198,996,280500.0,1667.0,16,976,932,270,0.007292616226071103,0.4448495897903373,0.4247948951686418,0.12306289881494986
290,Tennessee,Davidson County,Census Tract 156.25,2895,2688,207,1521,599,0,0,230,306,239,0,0,1638,1050,340000.0,1805.0,71,968,1133,516,0.026413690476190476,0.3601190476190476,0.42150297619047616,0.19196428571428573
291,Tennessee,Davidson County,Census Tract 156.26,3273,3124,149,1124,138,34,624,620,513,194,26,0,859,2265,376000.0,1335.0,302,1421,1024,377,0.09667093469910372,0.45486555697823305,0.32778489116517284,0.1206786171574904
292,Tennessee,Davidson County,Census Tract 156.27,1443,1443,0,1328,43,0,42,29,0,0,1,0,1201,242,293900.0,1945.0,31,163,605,644,0.021483021483021482,0.11295911295911296,0.41926541926541927,0.4462924462924463
293,Tennessee,Davidson County,Census Tract 156.28,2175,1845,330,45,377,38,276,317,613,509,0,0,449,1396,260000.0,1532.0,179,805,724,137,0.0970189701897019,0.4363143631436314,0.3924119241192412,0.07425474254742548
